"id","title","description","link"
1048,Pitching Course: Mastering the Art of Pitching,"🌟 <strong>Bergabunglah dengan Kursus Pitching Eksklusif Kami: Menaklukkan Panggung dengan Cerita yang Tak Terlupakan!</strong> 🌟<p class=""paragraphEditor"" style=""text-align: start"">Apakah Anda pernah merasa gugup atau tidak yakin saat harus mempresentasikan ide-ide brilian Anda? Ingin tahu rahasia di balik pitch yang menggugah dan tak terlupakan yang bisa membuka banyak kesempatan? Telkom Corporate University Center dengan bangga mempersembahkan kursus yang akan merubah cara Anda berpitching selamanya: ""<strong>Pitching Course: Mastering the Art of Pitching""</strong><p class=""paragraphEditor"" style=""text-align: start""><strong>Mengapa kursus ini penting untuk Anda?</strong> Dalam dunia bisnis yang kompetitif, kemampuan untuk 'menjual' ide Anda secara efektif sering kali menjadi penentu keberhasilan. Sayangnya, banyak ide hebat yang tidak pernah terwujud hanya karena presentasinya yang kurang meyakinkan. Kursus ini dirancang untuk mengubah itu semua.<p class=""paragraphEditor"" style=""text-align: start""><strong>Apa yang akan Anda pelajari?</strong><ul><li class=""listItemEditor""><strong>Pengenalan Pitching:</strong> Temukan dasar-dasar pitching untuk menarik perhatian audiens dari kata pertama.</li><li class=""listItemEditor""><strong>Pitching Breakthrough:</strong> Dapatkan wawasan langka ke dalam teknik-teknik komunikasi yang digunakan oleh pembicara terbaik di dunia dalam membentuk koneksi dengan audien.</li><li class=""listItemEditor""><strong>Konteks &amp; Konten Pitch Deck:</strong> Memahami seni merancang pitch deck yang memukau yang tidak hanya informatif tetapi juga menarik dan memotivasi.</li><li class=""listItemEditor""><strong>Pitch Deck Breakthrough:</strong> Kami akan membongkar tentang dos and don'ts dari suatu Pitch Deck. </li></ul><p class=""paragraphEditor"" style=""text-align: start""><strong>Siapa yang harus mengikuti kursus ini?</strong> Dari pemula yang belum pernah melakukan pitching sebelumnya hingga profesional berpengalaman yang ingin mengasah keterampilan mereka, kursus ini dibuat untuk semua level keahlian. Jika Anda memiliki ide atau produk dan ingin belajar bagaimana 'menjual'nya kepada investor atau pelanggan, maka kursus ini adalah untuk Anda.<p class=""paragraphEditor"" style=""text-align: start""><strong>Tunggu apalagi?</strong> Jadilah narator cerita sukses Anda sendiri. Daftarkan diri Anda hari ini dan ambil langkah pertama menuju pitch yang mengubah hidup. Kursus ini tidak hanya akan mengajarkan Anda bagaimana berbicara - tetapi bagaimana didengar.<p class=""paragraphEditor"" style=""text-align: start""><em>Mari kita bersinar di atas panggung, bersama!</em> 🚀",https://mydigilearn.id/courses/1048/pitching-course-mastering-the-art-of-pitching
610,Manajemen Risiko di Telkomsel,"<p style=""text-align: justify"">
Risiko dan peluang merupakan dualitas seperti dua sisi mata uang yang sama, sehingga perlu ada manajemen risiko yang mengelolanya. Course ini menyajikan gambaran dasar pengelolan risiko yang terbagi menjadi 3 materi yaitu Pengantar Manajemen Risiko, Kebijakan Manajemen Risiko di Telkomsel dan Panduan Melakukan Manajemen Risiko.
",https://mydigilearn.id/courses/610/manajemen-risiko-di-telkomsel
1036,Disruptive Thinking,"<span style=""color: rgb(0, 0, 0)"">Membangun kesadaran untuk mau membuka pikiran lebih luas terhadap fenomena transformasi digital",https://mydigilearn.id/courses/1036/disruptive-thinking
1043,Telin - Cloud Solution,"<span style=""color: rgb(31, 31, 31)"">Course ini akan mengajak rekan-rekan semua untuk mempelajari lebih dalam terkait dengan Telin - Cloud Solution.",https://mydigilearn.id/courses/1043/telin-cloud-solution
1050,Telin - Internet Security,"Course ini <span style=""color: rgb(31, 31, 31)"">ini akan mengajak rekan-rekan semua untuk mempelajari lebih dalam terkait dengan Telin - Internet Security <br>",https://mydigilearn.id/courses/1050/telin-internet-security
1072,Virtual Private Network Internet Protocol (VPN IP),"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Virtual Private Network Internet Protocol (VPN IP), Program ini terdiri dari materi terkait Virtual Private Network Internet Protocol (VPN IP) Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1072/virtual-private-network-internet-protocol-vpn-ip
1057,High Speed Internet (HSI),"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan High Speed Internet (HSI), Program ini terdiri dari materi terkait Product High Speed Internet (HSI) Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1057/high-speed-internet-hsi
1080,Pelayanan Prima untuk Loyalitas Pelanggan,Pelayanan Prima untuk Lolalitas Pelanggan,https://mydigilearn.id/courses/1080/pelayanan-prima-untuk-loyalitas-pelanggan
1087,Pengantar Tata Kelola TI,"<span style=""color: rgb(31, 31, 31)"">Course ini akan mengajak rekan-rekan semua untuk mempelajari lebih dalam terkait dengan Pengantar Tata Kelola TI",https://mydigilearn.id/courses/1087/pengantar-tata-kelola-ti
186,SD-WAN Awareness,"Pada e-Learning ini, peserta akan mempelajari trend market dan teknologi berkaitan dengan SD-WAN, overview teknologi SD-WAN dan produk SD-WAN di Telkom Group 1. Market and Technology Trends related to SD-WAN 2. Overview of SD-WAN Technology 3. Telkom Group SD-WAN Products and Solutions",https://mydigilearn.id/courses/186/sd-wan-awareness
94,Pengantar IPv6,Pengantar IPv6,https://mydigilearn.id/courses/94/pengantar-ipv6
1103,Introduction of the Company's Stakeholder,"<span style=""color: rgb(17, 17, 17)"">Reputasi perusahaan yang baik dicapai melalui pencitraan perusahaan yang positif dengan melakukan komunikasi dan menjalin hubungan yang baik dengan seluruh <em><span style=""color: rgb(17, 17, 17)"">stakeholder</em><span style=""color: rgb(17, 17, 17)""> perusahaan.&nbsp; <em><span style=""color: rgb(17, 17, 17)"">Stakeholder</em><span style=""color: rgb(17, 17, 17)""> yang mempengaruhi kinerja bisnis perusahaan terdiri dari <em><span style=""color: rgb(17, 17, 17)"">Stakeholder Internal </em><span style=""color: rgb(17, 17, 17)"">dan <em><span style=""color: rgb(17, 17, 17)"">Stakeholder Eksternal </em><span style=""color: rgb(17, 17, 17)"">yang memiliki harapan dan kepentingan yang berbeda-beda satu dengan lainnya. Perusahaan harus dapat memenuhi harapan dan kepentingan&nbsp; <em><span style=""color: rgb(17, 17, 17)"">Stakeholder</em><span style=""color: rgb(17, 17, 17)""> secara proporsional sesuai dengan seberapa besar pengaruhnya terhadap kinerja dan kelangsungan bisnis perusahaan.",https://mydigilearn.id/courses/1103/introduction-of-the-companys-stakeholder
1120,Latihan Soal-soal Indonesia Scrum Master (ISM) I,"<span>Course ini merupakan kumpulan soal-soal untuk mempersiapkan peserta dalam menghadapi Exam Sertifikasi Indonesia Scrum Master (ISM) I dilengkapi dengan kunci jawaban dan penjelasan untuk setiap soal.<br><br>Tujuan dari course ini diharapkan peserta mampu menjawab soal-soal sertifikasi ISM dengan benar hingga lulus ISM level I.<br><br>Dalam latihan terdapat soal-soal pilihan ganda yang dibagi menjadi 3 section dengan masing-masing 40 soal. Setelah melalui 3 section latihan soal ISM, peserta dapat masuk ke section selanjutnya yaitu jawaban dan penjelasan dari soal-soal pilihan ganda yang sudah dikerjakan sebelumnya.<br><br>Selamat mencoba, dan Good Luck!",https://mydigilearn.id/courses/1120/latihan-soal-soal-indonesia-scrum-master-ism-i
